socialMedia.indexWeight	https://apiank.matriksdata.com/dumrul/v1/social-media/index-weight	get	issuer	gz=False
socialMedia.indexWeightV2	https://apiank.matriksdata.com/dumrul/v1/social-media/index-weight-v2	get	indexes|issuer	gz=False
socialMedia.weeklyFunds	https://apiank.matriksdata.com/dumrul/v1/social-media/weekly-funds	get	issuer	gz=False
socialMedia.weeklyFundsV2	https://apiank.matriksdata.com/dumrul/v1/social-media/weekly-funds-v2	get	issuer|type	gz=False
socialMedia.bist100	https://apiank.matriksdata.com/dumrul/v1/social-media/bist100	get	type	gz=False
socialMedia.publicOffering	https://apiank.matriksdata.com/dumrul/v1/social-media/public-offering	get	type|symbol	gz=False
socialMedia.borsadirektDividend	https://apiank.matriksdata.com/dumrul/v1/social-media/borsadirekt-dividend	get	declared|indefinitedate|pastdividend|symbol|expecteddividend|dividendfiltering|indexCode|month	gz=False
socialMedia.borsadirektCompany	https://apiank.matriksdata.com/dumrul/v1/social-media/borsadirekt-company	get	growth|kztable|fundamental|companycard|valuation|operation|ratio|period|symbol	gz=False
socialMedia.fundValue	https://apiank.matriksdata.com/dumrul/v1/social-media/fundvalue	get	kind|period	gz=False
socialMedia.fundGainers	https://apiank.matriksdata.com/dumrul/v1/social-media/fundgainers	get	kind|period	gz=False
socialMedia.shortSales	https://apiank.matriksdata.com/dumrul/v1/social-media/short-sales	get	period|issuer	gz=False
socialMedia.brokerOffers	https://apiank.matriksdata.com/dumrul/v1/social-media/broker-offers	get	start|end|priceTarget|issuer	gz=False
socialMedia.shareBuyback	https://apiank.matriksdata.com/dumrul/v1/social-media/share-buyback	get	start|end	gz=False
socialMedia.newBusiness	https://apiank.matriksdata.com/dumrul/v1/social-media/new-business	get	start|end	gz=False
socialMedia.monthlyForeignTrades	https://apiank.matriksdata.com/dumrul/v1/social-media/monthly-foreign-trades	get	period	gz=False
socialMedia.fundsAssets	https://apiank.matriksdata.com/dumrul/v1/social-media/funds-assets	get	start|end	gz=False
socialMedia.ratingScore	https://apiank.matriksdata.com/dumrul/v1/social-media/rating-score	get		gz=False
socialMedia.growthScore	https://apiank.matriksdata.com/dumrul/v1/social-media/growth-score	get		gz=False
socialMedia.foreignAssetsTop	https://apiank.matriksdata.com/dumrul/v1/social-media/foreign-assets/top	get		gz=False
socialMedia.foreignAssetsGainers	https://apiank.matriksdata.com/dumrul/v1/social-media/foreign-assets/gainers	get	start|end	gz=False
socialMedia.incomeTable	https://apiank.matriksdata.com/dumrul/v1/social-media/income-table	get	symbol	gz=False
minTick.brokers	https://apiank.matriksdata.com/dumrul/v1/min-tick/brokers	get	startSeconds|endSeconds|symbolType|top|dividend	gz=False
minTick.brokerTradingVolume	https://apiank.matriksdata.com/dumrul/v1/min-tick/broker-trading-volume	get	startSeconds|endSeconds|symbolList|calculationFor|top	gz=False
minTick.brokerTradingVolumeIndicator	https://apiank.matriksdata.com/dumrul/v1/min-tick/broker-trading-volume/indicator	get	startSeconds|endSeconds|symbolList|symbol|agents	gz=False
minTick.akdByAgent	https://apiank.matriksdata.com/dumrul/v1/min-tick/akd-by-agent	get	startSeconds|endSeconds|agent|symbolType|top|dividend	gz=False
